"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1770676650729963679","Thu Mar 21 04:59:45 +0000 2024","0","Kemenangan besar Prabowo-Gibran menggambarkan semangat perubahan. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676650729963679","","","in","Lampung, Indonesia","0","0","0","https://x.com/enmaluminere/status/1770676650729963679","1696792632813613056","enmaluminere"
"1770676647207080269","Thu Mar 21 04:59:44 +0000 2024","0","Momentum Kemenangan yang Menginspirasi: Prabowo-Gibran Akan Menjadi Teladan bagi Generasi Penerus. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676647207080269","","","in","Kebon Jeruk, Indonesia","0","0","0","https://x.com/DenleyEfendi_/status/1770676647207080269","1716668579700174848","DenleyEfendi_"
"1770676640064151647","Thu Mar 21 04:59:43 +0000 2024","0","Kemenangan Prabowo-Gibran momentum untuk membangun Indonesia bersama-sama. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676640064151647","","","in","Pamekasan, Indonesia","0","0","0","https://x.com/DindahoHartati/status/1770676640064151647","1754596431221182464","DindahoHartati"
"1770676633139322976","Thu Mar 21 04:59:41 +0000 2024","0","Kemenangan Prabowo-Gibran menjadi tonggak penting dalam sejarah perjalanan kemajuan bangsa. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/csPtP9lTfA","1770676633139322976","https://pbs.twimg.com/ext_tw_video_thumb/1770676582505746432/pu/img/Dkh7YvMGoolWgXNB.jpg","","in","Tanjung Balai, Indonesia","0","0","0","https://x.com/MulyaisSimanjun/status/1770676633139322976","1748323340585226240","MulyaisSimanjun"
"1770676628789825973","Thu Mar 21 04:59:40 +0000 2024","0","Kemenangan Prabowo-Gibran menjadi cikal bakal perubahan positif bagi Indonesia. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/U8D0xYzbNS","1770676628789825973","https://pbs.twimg.com/media/GJK1AUNbwAADZFJ.jpg","","in","Kota Seluma, Bengkulu","0","0","0","https://x.com/UlvazqHutasoit/status/1770676628789825973","1749802133434855425","UlvazqHutasoit"
"1770676530827727185","Thu Mar 21 04:59:17 +0000 2024","0","Rakyat Indonesia bersatu dalam kegembiraan menyambut kemenangan Prabowo-Gibran bersama menuju masa depan yang lebih cerah. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676530827727185","","","in","Bekasi Selatan, Indonesia","0","0","0","https://x.com/YunitaHary67236/status/1770676530827727185","1720384318202413056","YunitaHary67236"
"1770676526167871878","Thu Mar 21 04:59:16 +0000 2024","0","Kemenangan Prabowo-Gibran adalah awal dari perubahan yang diharapkan oleh rakyat. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/MTMdWBZw4i","1770676526167871878","https://pbs.twimg.com/ext_tw_video_thumb/1770676498615398400/pu/img/wEtnrmAqJzuF8vdA.jpg","","in","Solok, Sumatera Barat","0","0","0","https://x.com/of_fist_88_0/status/1770676526167871878","1689570213619257344","of_fist_88_0"
"1770676522426491224","Thu Mar 21 04:59:15 +0000 2024","0","Kemenangan ini menunjukkan bahwa rakyat percaya pada visi dan misi Prabowo-Gibran. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/h3ht90iLYy","1770676522426491224","https://pbs.twimg.com/media/GJK06EYaUAAM5JB.jpg","","in","Malang, Jawa Timur","0","0","0","https://x.com/DimazysFujiati/status/1770676522426491224","1734533658718167040","DimazysFujiati"
"1770676517175259249","Thu Mar 21 04:59:13 +0000 2024","0","Melalui kemenangan Prabowo-Gibran kita bisa menciptakan perubahan positif yang berkelanjutan. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/h1UGNRY4pO","1770676517175259249","https://pbs.twimg.com/media/GJK056Sa0AAVmeI.jpg","","in","North Sumatra, Indonesia","0","0","0","https://x.com/alamsyu_d/status/1770676517175259249","1701528736326434816","alamsyu_d"
"1770670234283933899","Thu Mar 21 04:59:13 +0000 2024","0","@tommpratama Aliran tak henti kemenangan Prabowo-Gibran menandakan keinginan kuat rakyat akan perubahan yang nyata. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676516374106390","","tommpratama","in","Cibinong, Indonesia","0","0","0","https://x.com/skuteng_boy/status/1770676516374106390","1692377169522278400","skuteng_boy"
"1770670234283933899","Thu Mar 21 04:59:13 +0000 2024","0","@tommpratama Semoga kemenangan Prabowo-Gibran membawa keberkahan bagi Indonesia! #PragibMenangTelak 96JutaOrg PilihPraGib","1770676515988283595","","tommpratama","in","Cirebon, Jawa Barat","0","0","0","https://x.com/IrmajoFujiati/status/1770676515988283595","1739504200403542016","IrmajoFujiati"
"1770670234283933899","Thu Mar 21 04:59:13 +0000 2024","0","@tommpratama Setiap kemenangan Prabowo-Gibran membawa kita lebih dekat kepada impian akan masa depan yang lebih baik. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676515438805312","","tommpratama","in","Tegal, Jawa Tengah","0","0","0","https://x.com/cita2kirana/status/1770676515438805312","1702204858844278784","cita2kirana"
"1770676513710776321","Thu Mar 21 04:59:13 +0000 2024","0","Kemenangan Prabowo-Gibran memberikan harapan baru bagi masyarakat. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676513710776321","","","in","Setia Budi, Indonesia","0","0","0","https://x.com/ArdinaDilara/status/1770676513710776321","1701887563349561344","ArdinaDilara"
"1770676511689117876","Thu Mar 21 04:59:12 +0000 2024","0","Rakyat merayakan kemenangan Prabowo-Gibran sebagai bentuk kebersamaan dan kebahagiaan. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676511689117876","","","in","Bantul, Indonesia","0","0","0","https://x.com/HSijila/status/1770676511689117876","1718965743524696064","HSijila"
"1770676511605162172","Thu Mar 21 04:59:12 +0000 2024","0","Rakyat menegaskan dukungan kuat mereka melalui kemenangan besar Prabowo-Gibran. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676511605162172","","","in","Tanah Abang, Indonesia","0","0","0","https://x.com/FaridaHafsa/status/1770676511605162172","1699316554259992576","FaridaHafsa"
"1770676506932740515","Thu Mar 21 04:59:11 +0000 2024","0","Kemenangan Prabowo-Gibran adalah awal dari perubahan yang diharapkan. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676506932740515","","","in","Tulungagung, Indonesia","0","0","0","https://x.com/cola25882/status/1770676506932740515","1686589189880766464","cola25882"
"1770676506337096124","Thu Mar 21 04:59:11 +0000 2024","0","Kemenangan Prabowo-Gibran menunjukkan kepercayaan rakyat yang luar biasa. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676506337096124","","","in","Central Java, Indonesia","0","0","0","https://x.com/WidyaWilaksana_/status/1770676506337096124","1688823951643086848","WidyaWilaksana_"
"1770670234283933899","Thu Mar 21 04:59:10 +0000 2024","0","@tommpratama Dengan kemenangan Prabowo-Gibran kita melihat kesempatan baru untuk meraih impian akan masa depan yang lebih cerah dan berdaya. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676504013459791","","tommpratama","in","Kedunghalang, Indonesia","0","0","0","https://x.com/rahayuangel00/status/1770676504013459791","1701504166047457280","rahayuangel00"
